,ACLED_PK,KPIFK,TimeFK_Event_Date,DateClean,Flashfill,Date Format,CountryFK,ACLED_Region,ACLED_GWNO,ACLED_Event_ID_Cnty,ACLED_Event_ID_No_Cnty,ACLED_Year,ACLED_Time_Precision,ACLED_Event_Type,ACLED_Event_TypeDesc,ACLED_Event_SubType,ACLED_Event_SubTypeDesc,ACLED_Actor1,ACLED_Ally_Actor1,ACLED_Inter1,ACLED_Actor2,ACLED_Ally_Actor2,ACLED_Inter2,ACLED_Interaction,ACLED_Admin1,ACLED_Admin2,ACLED_Admin3,ACLED_Location,ACLED_Latitude,ACLED_Longitude,ACLED_Geo_Precision,ACLED_Source,ACLED_SourceScale,ACLED_Notes,ACLED_Fatalities,ACLED_CreatedOn,ACLED_CreatedBy,ACLED_UpdatedOn,ACLED_UpdatedBy
2112,9947595,95,20181120,20181120,2018-11-20,2018-11-20,3,South Asia,,SRI2827,2827,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Colombo Gazette,National,"On 20 Nov, in Colombo city, a citizen's movement called Rise Up staged a protest at the Independence Square to denounce the behavior of Parliamentarians who convened the previous week.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2113,9947582,95,20181031,20181031,2018-10-31,2018-10-31,3,South Asia,,SRI2769,2769,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,North Western,Kurunegala,Kuliyapitiya East,Pothuhera,7.4214,80.3303,1,Ada Derana,National,"On 31 Oct, in Pothuhera (Kuliyapitiya East, Kurunegala), commuters staged a protest to express their dismay at train delays in the Pothuhera train station.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2114,9947469,95,20181009,20181009,2018-10-09,2018-10-09,3,South Asia,,SRI2705,2705,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Western,Gampaha,Ja-Ela,Ja Ela,7.0744,79.8919,1,Daily Mirror (Sri Lanka),National,"On 9 Oct, in Ja Ela (Ja Ela, Gampaha), residents displayed placards and protested against their difficulties and inconvenience with the poor road conditions in their area.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2115,9947466,95,20180929,20180929,2018-09-29,2018-09-29,3,South Asia,,SRI2692,2692,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,North Western,Puttalam,Puttalam,Puttalam,8.0362,79.8283,1,Daily News (Sri Lanka); Sunday Observer (Sri Lanka),National,"On 29 Sept, in Puttalam town, villagers engaged in a sit-in campaign to protest about the proposed dumping of garbage in Aruwakkal. (Sit-in protests were reported until 14 October.)",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2116,9947451,95,20180903,20180903,2018-09-03,2018-09-03,3,South Asia,,SRI2624,2624,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Colombo Gazette,National,"On 3 Sept, in Colombo City (Colombo), the Liberation Movement organized a protest outside the Welikada prison to denounce the inhumane conditions of inmates in the facility and to condemn recent attacks against female detainees.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2117,9947435,95,20180719,20180719,2018-07-19,2018-07-19,3,South Asia,,SRI2558,2558,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Daily Mirror (Sri Lanka),National,"Several families affected by collapse of the Meethotamulla garbage dump in 2017 engaged in a silent protest before the Ministry of Disaster Management, in Colombo City, Western, on 19 July, to demand officials to demand compensation from the government.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2118,9947433,95,20180716,20180716,2018-07-16,2018-07-16,3,South Asia,,SRI2550,2550,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Western,Colombo,Kolonnawa,Kotikawatta,6.9269,79.9095,1,Ada Derana,National,"Protesters staged a protest and blocked the Colombo-Avissawella Low Level Road, at Kotikawatta town, Colombo, Western, on 16 July, to demand flood relief from the government.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2119,9947429,95,20180703,20180703,2018-07-03,2018-07-03,3,South Asia,,SRI2538,2538,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,North Central,Anuradhapura,N. Palatha East,Anuradhapura,8.3123,80.4131,1,Daily Mirror (Sri Lanka),National,"Residents and several local politicians staged a protest in Anuradhapura city, N. Palatha East, Anuradhapura, North Central, on 3 July, against the statement of a state minister stressing the need to regroup the LTTE.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2120,9947514,95,20180504,20180504,2018-05-04,2018-05-04,3,South Asia,,SRI1075,1075,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Hiru News,National,"ETI depositors staged a protest in Colombo city, Western, on 4 May, demanding the return of their deposits, and the removal of the 4 directors of the company.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2121,9947511,95,20180406,20180406,2018-04-06,2018-04-06,3,South Asia,,SRI1065,1065,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Central,Matale,Dambulla,Dambulla,7.86,80.6517,1,Hiru News,National,"A protest was staged in Dambulla town, Central, on 6 April, against the transfer of the head of the Renal Disease Treatment Unit of a local hospital.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2122,9947510,95,20180405,20180405,2018-04-05,2018-04-05,3,South Asia,,SRI1063,1063,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Southern,Matara,Matara,Matara,5.9485,80.5353,1,Hiru News,National,"Parents of students staged a protest in Matara city, Southern, on 5 April, against an assault on the principal of a school by former students.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2123,9947500,95,20180216,20180216,2018-02-16,2018-02-16,3,South Asia,,SRI1015,1015,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Western,Colombo,Homagama,Kahathuduwa,6.7867,79.9865,1,Hiru News,National,"A protest was staged in Kahathuduwa, Colombo on 16 February 2018 demanding the recovery of a missing youth.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2124,9947499,95,20180214,20180214,2018-02-14,2018-02-14,3,South Asia,,SRI1012,1012,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Western,Gampaha,Minuwangoda,Minuwangoda,7.1663,79.9533,1,Hiru News,National,"Parents staged a protest in Minuwangoda, Gampaha on 14 February 2018 accusing the Reggie Ranatunga Science College of admitting only grade 5 scholarship examination passed students from the Minuwangoda Reggie Ranatunga Primary school.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2125,9947471,95,20181005,20181005,2018-10-05,2018-10-05,3,South Asia,,SRI2714,2714,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,North Central,Anuradhapura,N. Palatha East,Anuradhapura,8.3123,80.4131,1,Sunday Observer (Sri Lanka),National,"On 5 Oct, in Anuradhapura (N. Palatha East, Anuradhapura), the National Movement for the Release of Political Prisoners staged a protest outside the Anuradhapura prison to demand the release of Tamil prisoners who are on hunger strike in their prison.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2126,9947470,95,20181010,20181010,2018-10-10,2018-10-10,3,South Asia,,SRI2709,2709,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Ada Derana,National,"On 10 Oct, in Colombo, protesters took to the streets in Lotus Road. The source did not mention reason for the protest.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2127,9945351,95,20180122,20180122,2018-01-22,2018-01-22,3,South Asia,,SRI996,996,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Uva,Badulla,Badulla,Badulla,6.9895,81.0557,1,Ada Derana,National,"Parents staged a protest in Badulla on 22 January 2018 against an incident in which the Principal of the Tamil Girls' Maha Vidyalaya, Badulla, was allegedly made to kneel down by the Uva Chief Minister.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
2128,9945350,95,20180120,20180120,2018-01-20,2018-01-20,3,South Asia,,SRI994,994,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Northern,Vavuniya,Vavuniya,Omantai,8.8644,80.4992,1,Hiru News,National,Residents of Omantai staged a protest on 20 January 2018 demanding the repair of a railway gate.,0,21:10.3,RES01\svcDW_Admin_UNDP,,
2129,9945348,95,20180113,20180113,2018-01-13,2018-01-13,3,South Asia,,SRI988,988,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,Northern,Vavuniya,Vavuniya South,Vavuniya,8.7514,80.4971,1,Hiru News,National,"On 13 January 2018, a group of relatives of people missing during the civil war, held a protest in Vavuniya town (Vavuniya, Northern) against the Tamil National Alliance.",0,21:10.3,RES01\svcDW_Admin_UNDP,,
